hsa10161	hsa10800	hsa11255	hsa1128	hsa1129	hsa1131	hsa1132	hsa1133	hsa1241	hsa134	hsa135	hsa136	hsa140	hsa146	hsa147	hsa148	hsa150	hsa151	hsa152	hsa153	hsa154	hsa155	hsa1812	hsa1813	hsa1814	hsa1815	hsa1816	hsa185	hsa1909	hsa1910	hsa222545	hsa23620	hsa2550	hsa2846	hsa2911	hsa2912	hsa2913	hsa2914	hsa2915	hsa2916	hsa2917	hsa2918	hsa3269	hsa3274	hsa3350	hsa3351	hsa3352	hsa3354	hsa3355	hsa3356	hsa3357	hsa3358	hsa3360	hsa3361	hsa3362	hsa3363	hsa338442	hsa3577	hsa4985	hsa4986	hsa4988	hsa5028	hsa5029	hsa5030	hsa5031	hsa5032	hsa56413	hsa57105	hsa5731	hsa5732	hsa5733	hsa5737	hsa5739	hsa59340	hsa64805	hsa6752	hsa6753	hsa6755	hsa6915	hsa7201	hsa8843	hsa9052	hsa9283	hsa9934
hsa56413	0.105027026610108	0.122001449588003	0.061354508603389	0.0624967175352916	0.059088912483728	0.054608419627494	0.0639717360328532	0.0542227839464213	0.355805197164018	0.0504095957860757	0.0488477439849217	0.0563921717883481	0.0493828782871548	0.0583081817781598	0.0559234519781164	0.0645422450398858	0.0465086924065472	0.0583833510503059	0.0516949676888856	0.079212349935618	0.0661712710262183	0.10454753103739	0.054913747701884	0.0481625956831738	0.060721297779484	0.0707321305524688	0.0535328620964262	0.137815123881178	0.0595416810689416	0.08136679796548	0.0145422161388868	0.10200016467156	0.0144508823497619	0.095531143039111	0.0122600070302595	0.0220535630640576	0.0159496299357795	0.0220487239607571	0.0138072475260193	0.0174056268266387	0.0161829379794302	0.0173479793693606	0.0542217514101501	0.087263270348451	0.0796798670088788	0.0771891741177664	0.0651686915102041	0.0733671818874362	0.090557044985881	0.0599682473436305	0.0652737004112854	0.0627111930178012	0.0473335858710949	0.0471591597194413	0.0473140975898524	0.0820971587997229	0.096797713098588	0.133760689669407	0.177114988127319	0.15033905781641	0.130720378981979	0.123246321656184	0.124624496637186	0.135056227348512	0.140458009222221	0.0950649880086678	1	0.0843655577068032	0.0474321543790018	0.0474075505649784	0.0656933120717137	0.0475281806596458	0.0830615175912696	0.0778422713800705	0.0766265102484808	0.165693058976962	0.147502534338853	0.160410054011447	0.0703840365372132	0.0562759985443768	0.0989532875837797	0.0255961672099909	0.0493442340358235	0.0832713756931615
hsa57105	0.278132245833337	0.358550979182341	0.0769157142276924	0.0657619637123249	0.0591987347109726	0.0643757102313878	0.0547833539521417	0.0664990226824135	0.150393631845638	0.0920711820804591	0.086355560880827	0.113354916685254	0.107512742641693	0.0672914849042863	0.0687579600411776	0.0850687158641465	0.0493322789258106	0.0576104486109967	0.050008614675524	0.0710517468580139	0.101199186966069	0.0757357256850612	0.0911375477383956	0.0624094135431186	0.0933549645651857	0.067426991289447	0.0748489898883548	0.226912600358682	0.114478104152322	0.114359723732879	0.016843814986084	0.078568501605572	0.0133169622066053	0.286320733014117	0.0200858446946192	0.0175394683080208	0.0192757643159109	0.0139183091538717	0.0133492877381915	0.0157906723331596	0.0180332266991206	0.016077082708938	0.0572788555977219	0.13127478812844	0.0597185203488573	0.07694074899594	0.0702772298854161	0.0451440256538716	0.0644808384747446	0.067552462537345	0.0634332727237193	0.0626484079896775	0.0772318518114484	0.0559881915602916	0.0602238972196184	0.0660877980106129	0.225637067652909	0.215186831130498	0.190998935966472	0.200164336066044	0.195861356529026	0.271793607495535	0.265619957342322	0.233303075868935	0.234175011150483	0.142711002414586	0.0843655577068032	1	0.0286618257754848	0.0567521112945782	0.0695626804361952	0.0832287921624355	0.0695190832033285	0.0727217868374591	0.233486891383992	0.21525120806617	0.192780079845963	0.224462475564566	0.075424035665568	0.10709548860361	0.220034631722568	0.0285383194781879	0.0607573296374363	0.208236538922582
hsa5731	0.0316857604951323	0.0426042074929136	0.0456968916372108	0.0312198110496254	0.0223359909363448	0.0272833481770013	0.036248485307403	0.0207644918157446	0.0665839250888901	0.0469032017347632	0.0512924335719728	0.0506251316149488	0.0393249676432457	0.0585812192016955	0.0512910081337018	0.0625955331546816	0.0488363191659066	0.0560839014588476	0.0532239848434224	0.0683708505269413	0.0497822429293146	0.101841439046685	0.0522125199420772	0.0324001036829859	0.0415583614192111	0.0341507111177639	0.0542616618605559	0.0306531337783519	0.0217843419463054	0.0248918423130011	0.0125693728073723	0.0498426278507521	0.0143507064073131	0.0316229683726291	0.0156870432004412	0.0172467886992712	0.0150198024705187	0.0144192370640988	0.0137115333682215	0.0189311555374781	0.0147315255418657	0.0142667058436333	0.029670177192252	0.0350966304170323	0.0458939574206325	0.0633950006922361	0.0626019988080349	0.0685727889560288	0.0413072329251257	0.0440006008709134	0.046731571558614	0.052342798677836	0.0359693966318412	0.0549956632745475	0.0724048226606156	0.0493761414512513	0.025605800878454	0.0370191548839516	0.0472406860842238	0.0446222525097403	0.057425597752313	0.0249865933923023	0.0420869308052872	0.0403621301288797	0.0504800434995126	0.0399249966036467	0.0474321543790018	0.0286618257754848	1	0.191339070324014	0.218114715826301	0.319998575399912	0.162919558801963	0.0475390663314412	0.03539317321649	0.0430543759959846	0.0425906585730459	0.04655090895454	0.28134288334061	0.0345177518050894	0.0247698633624217	0.024557078407871	0.0234040222192834	0.0227967586562391
hsa5732	0.029958341708682	0.0415403439014628	0.0396951682268021	0.0392088776605989	0.0342277456591934	0.0343945820823466	0.0393513359921947	0.030322183483315	0.0802662942251769	0.0546865038156521	0.0731671021729582	0.0710035638481864	0.0693864579727494	0.0522259636972163	0.0428927846199454	0.074155944939063	0.0442947296766033	0.0523993635305397	0.0421583621826266	0.0672500548017627	0.0741325011203368	0.0733409970391622	0.0637644680831594	0.0553868976267377	0.0554720698195044	0.0404528675300139	0.0612261829766904	0.0445445343648888	0.0314467789664098	0.0399186566164271	0.0167831671024972	0.0371967209260515	0.0188723360036896	0.051818152247166	0.0136973053263592	0.0151417891440193	0.01452371417288	0.0193136159973951	0.0155903504697623	0.0151753086842089	0.0145298579029189	0.0171792913473018	0.0397412433347519	0.0663665211392547	0.0673323324680709	0.0480392518737562	0.071086925077592	0.0569833530844303	0.0576675595850997	0.0536609573280856	0.0464999887487631	0.0512050830927669	0.0669541280987968	0.0502709760068975	0.0516162379015312	0.0521126988446746	0.0651879827656508	0.0310376287650848	0.0426214221083027	0.0487940148828519	0.0486073316862504	0.0454969799042546	0.0585067495455557	0.0465095718828535	0.0673530185146781	0.0557378685894799	0.0474075505649784	0.0567521112945782	0.191339070324014	1	0.184347278859183	0.157520060497251	0.370155944395843	0.0422114429218637	0.0494111510462905	0.0625721631782647	0.0567337556177268	0.0731364204951967	0.19077535944305	0.0559473270786933	0.0691066619680412	0.0256623264654452	0.0602904302751141	0.0408890983517178
hsa5733	0.0600549707861033	0.0919164494577606	0.0582318663163139	0.0374962305870063	0.0293117271075432	0.0381414076254901	0.0386990332354369	0.0255463446598006	0.0872112237438822	0.0768210125197226	0.0681137936622406	0.0732778359294893	0.0698509400588706	0.041293439323429	0.0393703505803879	0.0384530635454932	0.0392044350063391	0.0465777420907232	0.037994420249197	0.0462487074072107	0.047795206308146	0.0552270829580983	0.0580190739220806	0.0429302248307166	0.0477135601733926	0.0537095267089914	0.0535804715269255	0.0576625477067384	0.0711568036265478	0.0670842344392417	0.0137179693415935	0.0470720188929972	0.0128789060419872	0.0773411684799625	0.0113301198236856	0.0148372675747294	0.0169153003794258	0.0136969099491017	0.012355206255009	0.0164633393843012	0.0127022109892203	0.0130261492616359	0.0517590367654078	0.0574512099197453	0.0528414606843473	0.0477209136727169	0.0425753309465547	0.0526785436765787	0.0437262645777163	0.0649788607918712	0.0587236154311675	0.0532472365513483	0.06725082411454	0.0503155302135204	0.0454744739924089	0.0600123538656686	0.07190846264402	0.0581680988003998	0.0706224021282691	0.09081308693867	0.0767134403989202	0.0672197812197639	0.0625109053647975	0.0695820411304419	0.0561415467225265	0.0615833477907331	0.0656933120717137	0.0695626804361952	0.218114715826301	0.184347278859183	1	0.279948585602819	0.175550955073855	0.0444093068855321	0.0569481164195604	0.0920023662146608	0.0778180163354188	0.0665465817353517	0.263782426029393	0.038179712813822	0.0703469083475818	0.0237670295170611	0.0424707550964238	0.0631617260736471
hsa5737	0.0802486212850833	0.10695461477963	0.0328927559845264	0.0296820387849336	0.0335074313168557	0.0362780429654567	0.029887474833334	0.0285228368658257	0.0676899201884515	0.0480926802191274	0.0449447832397794	0.0477746542189153	0.0641361123192464	0.0314153126429497	0.0384754081375635	0.0463654726723183	0.0322963193415476	0.0363687891645481	0.0366302174699591	0.0509578646825178	0.0437432958605501	0.0283123577517996	0.0532035273428916	0.044833582418954	0.0451857415364655	0.0368312888463349	0.0433974473232071	0.0796475581395411	0.0746687281856317	0.0575801282330607	0.0199628994948074	0.0394345513632154	0.0180856356472678	0.0915960619146408	0.0164785902923014	0.0175157514598411	0.0183464445128962	0.0193627601379037	0.01764679749324	0.0175545262657393	0.0177086948215748	0.0203805554758797	0.0371080862177101	0.0753143684282802	0.0527372358088219	0.0636261877697446	0.0635997528257834	0.0731242868841043	0.069744230837327	0.0420672175954675	0.0361693780774904	0.0517427997558207	0.0732267219407755	0.0416936289878956	0.0283379589108728	0.0559187990970799	0.0774398427882393	0.089634399614085	0.0643197046813709	0.09027626450088	0.076330881376392	0.081290046810492	0.0795405782130486	0.0668034580680601	0.0632746130730316	0.052775267931035	0.0475281806596458	0.0832287921624355	0.319998575399912	0.157520060497251	0.279948585602819	1	0.177671832938108	0.0467270650292111	0.0952995203103742	0.0822781145260121	0.0505111632069985	0.0637587117896676	0.305642248775686	0.039438061115428	0.0731796471482883	0.023889937603658	0.0272972186458221	0.072929659652991
hsa5739	0.0560390967353832	0.0919441414472436	0.0396398115457528	0.0368733719994297	0.0329033871087054	0.0279135736915539	0.0422985124835242	0.0369906171471291	0.0749175467914918	0.0628980497315151	0.062686949336874	0.05976550529923	0.0640558735325414	0.049963643550431	0.0518358444486472	0.0662908920321373	0.040555337599102	0.0509350909296911	0.0442522345888465	0.0494081533122181	0.0422612840639067	0.0676810443313843	0.0551123514159805	0.0573024764485682	0.0592938538636755	0.0537312060765273	0.0507622525083256	0.050176840891843	0.0566119159489293	0.0607620306652899	0.0145948102206467	0.0491533994882934	0.0158216139374461	0.0665090244171459	0.0127775912859525	0.0157699926703852	0.0154553377887055	0.0145724047297809	0.0145739343546726	0.0180231348533783	0.01461731937759	0.014690295767839	0.0310959156668637	0.0683115193095719	0.0599760308003155	0.0456435085595097	0.049160157720387	0.0450457801122723	0.0665327146874093	0.0544349596151038	0.042657526234192	0.048265335390723	0.0400692448359778	0.0382111483283817	0.066557147075316	0.0448718908021684	0.0687246419850858	0.0396131178820572	0.0520052210838796	0.0611117410371382	0.0686618347932108	0.0483640235618593	0.0593791446658146	0.0586368827444197	0.0528063097802065	0.073553043223973	0.0830615175912696	0.0695190832033285	0.162919558801963	0.370155944395843	0.175550955073855	0.177671832938108	1	0.0367641409416992	0.0648315581477465	0.0835769653510159	0.074420271303684	0.104881015512381	0.206584558133477	0.041944356125823	0.0722263031464623	0.026124141910645	0.0484139777303431	0.0483365495694784
hsa59340	0.0913946634258614	0.0849372388993403	0.347354120506885	0.175761558595401	0.166878405354347	0.142990680528358	0.147227224906687	0.142239046903783	0.0912827121340227	0.114780520769846	0.11495846762535	0.128616255594227	0.112565778916801	0.158917695994979	0.180053790695504	0.175526921138836	0.154930990652304	0.14042257010091	0.150637594811729	0.150807213727153	0.142713856450006	0.122637706314636	0.151192811040629	0.167669481229023	0.19245768438719	0.117731418039545	0.13772626598536	0.0988912989982096	0.0704912890500728	0.0670549994145856	0.020419074078721	0.0802036899468517	0.0138125214470968	0.0817876622589285	0.0133479124227304	0.0144920581654585	0.015012545033848	0.0119608000525271	0.0137180353822796	0.0134068978977678	0.0133610363426982	0.0142498473684104	0.144685789475566	0.130125212332343	0.177621339255488	0.197831504816925	0.207124080099096	0.168850296370949	0.207631023072754	0.142876687802828	0.132363068909194	0.147412602789862	0.157290072341595	0.171022898913145	0.135657801768499	0.141057129079113	0.0743561352761114	0.0895608022914721	0.118942475867317	0.0942496438819277	0.104570679108206	0.0681194537288528	0.0576930929370436	0.0629186233321211	0.0554471224307223	0.0541929329820235	0.0778422713800705	0.0727217868374591	0.0475390663314412	0.0422114429218637	0.0444093068855321	0.0467270650292111	0.0367641409416992	1	0.0639553515680534	0.11239700041365	0.0769915761546058	0.093475793200005	0.0447522620113885	0.0932882852613831	0.06779484242049	0.0258769379555615	0.0346220283768481	0.0637074163624617
hsa64805	0.234464035996159	0.207431299917299	0.0543516143583374	0.0581937388741355	0.0639323472870302	0.0528458487220339	0.0529294304076254	0.0456301603783357	0.116555001746919	0.0776357899135081	0.068880526391953	0.0654076067773613	0.083170465294751	0.0630876211868542	0.0863290556216295	0.0747332208952432	0.0552705453965293	0.0726649382232905	0.0571661326925435	0.0576708389293405	0.069859594665132	0.0526728688958348	0.101974595271727	0.0600950761833059	0.0661424459359036	0.0503152667318524	0.0711028675937578	0.205557680041224	0.136473405481469	0.110566941697467	0.0308856932350516	0.0455457989110681	0.027006601366319	0.213241697306418	0.0198974137681709	0.0172994153261683	0.0181496019784724	0.0264743711616875	0.0128784552833767	0.0146473767258016	0.0256804981801246	0.0272751108639229	0.0586662318860472	0.105273971037188	0.0806073909432151	0.0686187664800878	0.0576065990391726	0.066773417881178	0.066570060800383	0.078935020109112	0.0587165428987352	0.0616075342019657	0.084168196890539	0.0566421309319401	0.0759493320012988	0.102588406506707	0.178364686406114	0.16797574461872	0.168195742236142	0.184017223509192	0.184614981794961	0.166109043471143	0.183418436006617	0.193766614478829	0.160655220051683	0.0978730550233152	0.0766265102484808	0.233486891383992	0.03539317321649	0.0494111510462905	0.0569481164195604	0.0952995203103742	0.0648315581477465	0.0639553515680534	1	0.176488032149393	0.150919570473178	0.15773828126546	0.088606060341413	0.062231999438601	0.166790328782709	0.0328575834754418	0.0458188417812649	0.487497891383588
hsa6752	0.231919627826213	0.205923388968176	0.0967437526012985	0.0939791006162035	0.105715093742864	0.0876933128035283	0.0953293326059918	0.0934742449665934	0.220415140998691	0.138246502052513	0.132737264686027	0.149090212439637	0.152018322318139	0.136859573408029	0.147423218837669	0.187299222243328	0.118830124169611	0.133665069673435	0.112144210846091	0.143935864190823	0.177686947380287	0.136864070265927	0.157534166973946	0.121880929903052	0.118050947053037	0.0920720192657669	0.151260689312438	0.248370058663437	0.141705935916463	0.156385122752597	0.0190909179847904	0.105492456294509	0.0208173925584278	0.211745925463104	0.0184344295412277	0.0166685505421121	0.0166276806462649	0.0154174788475719	0.0181168647016089	0.0158413748959732	0.015183816373882	0.0178028911410388	0.106516537294946	0.188314123932923	0.118786121351405	0.151806775851399	0.155416340420198	0.145773637301737	0.126929725249694	0.137379478242694	0.119876341219386	0.145594559672276	0.157477566294664	0.143432558108724	0.124122401576807	0.130992728354655	0.180232865040673	0.229973454447801	0.356890810040447	0.362931272878715	0.36340683755429	0.192061773260905	0.214350307912609	0.19023142663996	0.191984899303756	0.121372584613264	0.165693058976962	0.21525120806617	0.0430543759959846	0.0625721631782647	0.0920023662146608	0.0822781145260121	0.0835769653510159	0.11239700041365	0.176488032149393	1	0.498091330619537	0.577905375818585	0.101526821604263	0.157887028263748	0.172217503983938	0.0262320350721155	0.0740917728008073	0.175969071566207
hsa6753	0.175575069877721	0.164440905630155	0.101533912075112	0.0910722220880336	0.0983412873060025	0.0851861821069359	0.096340895740845	0.0796926148517527	0.227135720515768	0.142351426703113	0.145771290496771	0.140092603663226	0.111109792000431	0.141071094213809	0.122747681297936	0.157256078957902	0.113556354398629	0.114781470303046	0.11100596863271	0.130798109014791	0.135856522144593	0.163923288138734	0.132692303073233	0.10284254607481	0.0994476197769767	0.0985266338226282	0.127584092930604	0.239112225536908	0.122786068008007	0.129133502032969	0.0152047941630408	0.112689144400117	0.0196941897164588	0.16881567208027	0.0181313517409688	0.0163694591370837	0.0187385669047428	0.0133492080077667	0.015758096148699	0.0177504255951931	0.0133903525537298	0.0150404037558777	0.0919203963633526	0.150780631732255	0.0961802722267853	0.113319483233708	0.132267751138716	0.0924253945883387	0.101228526267979	0.114893616368198	0.104916511856543	0.111606487150125	0.127413193960917	0.130983220893375	0.123828408326587	0.120064389947743	0.155126745439937	0.213032037861964	0.330769123644923	0.314771380636455	0.307620804345393	0.177263661186482	0.19484132000829	0.175569570330824	0.185344433017084	0.1149633909236	0.147502534338853	0.192780079845963	0.0425906585730459	0.0567337556177268	0.0778180163354188	0.0505111632069985	0.074420271303684	0.0769915761546058	0.150919570473178	0.498091330619537	1	0.553439209867542	0.0861832282138614	0.133732850398737	0.148072196160496	0.0304068295501236	0.0763531454843717	0.144595130395054
hsa6755	0.208282146198493	0.180634256038203	0.106936155538659	0.11551620717453	0.117059977175578	0.0913987474310603	0.112013632453866	0.089946332575976	0.233429655940062	0.162693859629788	0.130474631819588	0.153136590806743	0.128944616187533	0.152071583971038	0.131327546297955	0.167936215675515	0.126217730492036	0.111195854622083	0.130614701930249	0.142656740262358	0.167545330955855	0.160040728659872	0.158640249524123	0.131843391610104	0.125554925845952	0.112242586175347	0.146143154334733	0.238387635981934	0.136650358966825	0.155870002046593	0.0202514506358929	0.114143425594598	0.0137210859883721	0.188318431614479	0.015513676495508	0.0198666515927392	0.0166585584456485	0.0160077859892982	0.0141723144137311	0.0150051129244923	0.0157754207854501	0.0167035099665309	0.109411092031365	0.183651018528281	0.110268453756031	0.136400451934079	0.149476752384287	0.107279484811853	0.10815850186651	0.120480136968439	0.112567995552219	0.118942202272431	0.155620548900256	0.131949946246993	0.121922548538053	0.130833419032378	0.179684588648563	0.23085857058882	0.353117412097475	0.327200855781268	0.352597803315009	0.18217393427143	0.218254454623129	0.214020856855866	0.200724336453501	0.122035377724213	0.160410054011447	0.224462475564566	0.04655090895454	0.0731364204951967	0.0665465817353517	0.0637587117896676	0.104881015512381	0.093475793200005	0.15773828126546	0.577905375818585	0.553439209867542	1	0.0767488611203619	0.15818022634036	0.15972513714677	0.0231089338246096	0.0926905505992414	0.155140346425535
hsa6915	0.0619351473511103	0.067742708219371	0.0461727371472885	0.0517151850438662	0.0389348945221251	0.047404348568747	0.0562334998409983	0.0445776675490631	0.0864993458634337	0.0629826667176199	0.0680115801976465	0.0722663590297058	0.0916563845308621	0.0681847780679366	0.0635687256388188	0.0734459124665704	0.0377053715372158	0.0377421393387723	0.0392303056028726	0.058895476227512	0.0478574561053008	0.072929377999886	0.047313111863473	0.0384164407521221	0.0392563967900224	0.0390716913858982	0.0563614170636821	0.0766518364083729	0.0437977642801338	0.0655032661598031	0.0141864592145898	0.0713650013862995	0.0141235144474776	0.0638428380112494	0.0187568624548133	0.0222275267036664	0.0215817459508817	0.0179226570999719	0.0161235535716774	0.017524362519801	0.0173979656124438	0.0174848242693066	0.0459997312592469	0.0741139012680133	0.0518256876923033	0.0511364547656679	0.0416706294808127	0.0691321849440205	0.0437869714763396	0.0648813516952578	0.0497749366564086	0.0566655520363938	0.0309749564764094	0.0437228549687038	0.0750489005217938	0.0430946106856587	0.0827069681792518	0.0759094132314168	0.0593613419287707	0.0568853508537972	0.0595412945208006	0.0660206375863303	0.0712763010061535	0.0687293088536121	0.0939578617255968	0.0882453663297842	0.0703840365372132	0.075424035665568	0.28134288334061	0.19077535944305	0.263782426029393	0.305642248775686	0.206584558133477	0.0447522620113885	0.088606060341413	0.101526821604263	0.0861832282138614	0.0767488611203619	1	0.0480451059293738	0.0795672841947664	0.0279843533405675	0.0423600524898213	0.0619405531121577
hsa7201	0.078826881356868	0.102396601973275	0.0782295606877206	0.0662324569563004	0.088881349039614	0.0698772728661128	0.0737432341550281	0.0744363417233092	0.10376706989471	0.136461386184908	0.122724952720498	0.144173114876216	0.131560406855054	0.112054549860723	0.131373792417259	0.144138470089878	0.0861995841979016	0.0770800520640344	0.0867128720787422	0.135031192504299	0.135416992387733	0.128324866791509	0.118591333876297	0.0909478579271355	0.105964600953569	0.066370214861519	0.100918251891563	0.126265241686044	0.109832295750119	0.103859904336209	0.0270635765339962	0.124064784486019	0.0161068222069677	0.0851935233743022	0.0177703913819123	0.0163451588087911	0.0187922977167849	0.0172940988080656	0.015789610125384	0.014993092917074	0.0168052958650559	0.0177064147855372	0.07413692291396	0.133297936635142	0.103697126722773	0.13250128877329	0.127131266524914	0.120138177489959	0.118438586126565	0.140107996294377	0.110981637888892	0.110578793107636	0.124504892025265	0.0947860461878169	0.114194899068175	0.132084317652196	0.0743388806255583	0.124287119341273	0.181834887622901	0.178516152845223	0.18088763857418	0.0835716716039057	0.071687633375528	0.111473997729045	0.0842446165994765	0.0627089260271685	0.0562759985443768	0.10709548860361	0.0345177518050894	0.0559473270786933	0.038179712813822	0.039438061115428	0.041944356125823	0.0932882852613831	0.062231999438601	0.157887028263748	0.133732850398737	0.15818022634036	0.0480451059293738	1	0.077254015944724	0.0274670381298734	0.0762337331973201	0.080517886645567
hsa8843	0.203757043183976	0.203257573247441	0.0666413003042658	0.0590543413830263	0.051864928106428	0.0562508536488792	0.0575491416220625	0.061237653829484	0.114524351152891	0.0780216721164811	0.0703779902499161	0.0752656824009857	0.088365515527764	0.0565495006166656	0.0590730921264014	0.0873338875750947	0.0545149609293841	0.048883941136428	0.0554888352622914	0.062121901822866	0.102352291462671	0.0709323641609205	0.085087069535237	0.0613287676856519	0.0839315926701714	0.042300312634503	0.065993913073649	0.16621769724881	0.0840253189357492	0.108758203336805	0.015778574375212	0.0848128586815216	0.0172208476887757	0.208967993705617	0.0222428224483868	0.0153304788437966	0.0185699375999141	0.0162883974242598	0.0234041690250678	0.0137182286503464	0.0168742928934097	0.0142667058436333	0.0549447725782443	0.0918578475112451	0.0720060366427165	0.0542793796776663	0.0685238095060923	0.0625726699223763	0.0671242535033294	0.0625870615836269	0.074242899976185	0.0615123400520554	0.0764349678426624	0.058862545848539	0.0442901840743128	0.0792314827938683	0.998626234259708	0.171594670873846	0.167029568654935	0.179740101230823	0.162166652807588	0.230384861108686	0.185432516914384	0.19087924040116	0.196606485208628	0.121438531336092	0.0989532875837797	0.220034631722568	0.0247698633624217	0.0691066619680412	0.0703469083475818	0.0731796471482883	0.0722263031464623	0.06779484242049	0.166790328782709	0.172217503983938	0.148072196160496	0.15972513714677	0.0795672841947664	0.077254015944724	1	0.035758552769356	0.0665551881860872	0.157342334254827
hsa9052	0.0214781828695941	0.0249554377887618	0.0210095534962798	0.0231466549055421	0.023296424536044	0.0228718179589641	0.0269609448137683	0.0205371440800888	0.0423866124208826	0.0248817292183735	0.0278429722943409	0.0423044247338453	0.0441773868286238	0.0165263977106167	0.0217675370297679	0.0238608652106214	0.0281163744400531	0.0229170875120919	0.0252311409012764	0.0280800967646391	0.0261977625555608	0.0193400370198588	0.0237999993138111	0.0212803380594055	0.0194526522462333	0.0218223247350671	0.0318972537251653	0.0375611127316521	0.0288909966409973	0.0292539319105171	0.0402913815688617	0.0170587538678919	0.0307285193381576	0.0340048013937335	0.0223571718266431	0.0528624328459888	0.0492559294327126	0.0280473466475801	0.0178083812788195	0.0250342479564566	0.0255761757952752	0.0285598487153276	0.0225408962447968	0.0326397495410502	0.0235068053689221	0.0298937610071978	0.027375646541727	0.0259187917072982	0.0219131177913062	0.0378300170414701	0.0271897791001492	0.0352666080121035	0.0299231725363754	0.029174707720815	0.0220653829964422	0.0215234245956533	0.0396375315633297	0.0304971724195643	0.0237182208461325	0.0274326313051432	0.0218824236359717	0.0269596564499793	0.0296216161705296	0.0289950770509571	0.0427527767310608	0.0242685824557686	0.0255961672099909	0.0285383194781879	0.024557078407871	0.0256623264654452	0.0237670295170611	0.023889937603658	0.026124141910645	0.0258769379555615	0.0328575834754418	0.0262320350721155	0.0304068295501236	0.0231089338246096	0.0279843533405675	0.0274670381298734	0.035758552769356	1	0.0256072256585287	0.0322492711207671
hsa9283	0.0741122497905469	0.0563530105874813	0.0607009421628197	0.0535212215085403	0.0630727393268019	0.049747727453887	0.0568750230820645	0.0481758776212576	0.0571650941757951	0.0584855252330623	0.0705418057080528	0.0665715115346725	0.0574970134062084	0.058245505939154	0.0805954465871715	0.0661606395842141	0.0623908718746203	0.0552851215270056	0.06594877849051	0.0473381005326934	0.0566680522396393	0.0624519789443197	0.0532904108298997	0.0715568288943452	0.0601753803275625	0.0608111308120152	0.0488663433947732	0.0602649751630336	0.162901890059706	0.158297159490899	0.0144505292005347	0.0441627215265063	0.0140986845098742	0.0658087703857552	0.0132838386288433	0.019476527854011	0.0194287730319677	0.0149092900455035	0.0136255724462374	0.0145779614157028	0.0178498061989684	0.0172116671121803	0.0369462101035638	0.0682865550962558	0.0780294212737677	0.0895553578676158	0.0685670936640286	0.0621404592326508	0.0592874884744328	0.0594383326461681	0.0614304968559444	0.0560842257826685	0.0662582158931782	0.0553313496748321	0.0575750713477369	0.0610123083501855	0.0722035661537189	0.0694220753270432	0.0866063573293251	0.079995225522828	0.0852216207601271	0.0587343964913868	0.0446570052481363	0.0518728565177047	0.0458595154171315	0.0475657257642265	0.0493442340358235	0.0607573296374363	0.0234040222192834	0.0602904302751141	0.0424707550964238	0.0272972186458221	0.0484139777303431	0.0346220283768481	0.0458188417812649	0.0740917728008073	0.0763531454843717	0.0926905505992414	0.0423600524898213	0.0762337331973201	0.0665551881860872	0.0256072256585287	1	0.056356980052523
hsa9934	0.21654507528326	0.221303666676003	0.0532375773643953	0.0670774187574186	0.0791800849791469	0.0556177038142316	0.0711661353146757	0.0716721071794032	0.125579979199444	0.0953190112425132	0.0617151596115503	0.0808799211819997	0.095235793414065	0.0499489370755192	0.0537355216125698	0.0701430978712814	0.0620938561152257	0.0617372623007332	0.0511096062374863	0.059886496031622	0.0591844157499129	0.0471112154537874	0.0570498929080054	0.0551975263824733	0.0587541691269001	0.047418652400938	0.061749288179761	0.181071732534948	0.113477939625838	0.104966854015568	0.0250232563391015	0.0491146863170903	0.0203928576767866	0.200866697131808	0.0226807865530545	0.0177798811781506	0.0228467417934246	0.0243969628058859	0.0163948606724203	0.0147990304042441	0.0188700980624601	0.0228164309961267	0.0641123055527549	0.0925318580532956	0.0596660428674447	0.0592947280983828	0.0582030370779006	0.0684083290292253	0.0596807902549713	0.0496885963887661	0.062228468074386	0.055936741437238	0.0539934248727618	0.0515530212425855	0.039003773138714	0.0678363486755884	0.159879866586894	0.199438984588847	0.147650337198032	0.167100690665557	0.158480680597122	0.193935591031338	0.193574204235614	0.192533065339307	0.168167904938109	0.0970551679036956	0.0832713756931615	0.208236538922582	0.0227967586562391	0.0408890983517178	0.0631617260736471	0.072929659652991	0.0483365495694784	0.0637074163624617	0.487497891383588	0.175969071566207	0.144595130395054	0.155140346425535	0.0619405531121577	0.080517886645567	0.157342334254827	0.0322492711207671	0.056356980052523	1
